Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.43.139-192.168.43.173-8000-42428-6,192.168.43.173,42428,192.168.43.139,8000,6,07/06/2019 12:35:31 pm,24190,5,5,158.0,312.0,158.0,0.0,31.6,70.65974808899335,295.0,0.0,62.4,130.23555582098155,19429.516329061596,413.39396444811905,2687.777777777778,3173.130700813385,8873.0,9.0,15287.0,3821.75,3566.076403649628,7937.0,28.0,16887.0,4221.75,3730.615353620186,8910.0,30.0,0,0,0,0,160,176,206.69698222405952,206.69698222405952,0.0,295.0,42.727272727272734,96.0188428477358,9219.618181818183,0,1,0,0,0,0,0,0,1.0,47.0,31.6,62.4,0,0,0,0,0,0,5,158,5,312,-1,235,1,0,0,0,0,0,0,0,0,0,No Label
172.217.26.234-192.168.43.139-443-56842-6,192.168.43.139,56842,172.217.26.234,443,6,07/06/2019 12:34:54 pm,38911959,1,1,123.0,123.0,123.0,123.0,123.0,0.0,123.0,123.0,123.0,0.0,6.321963898039674,0.051398080471867266,3.8911959E7,0.0,3.8911959E7,3.8911959E7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,0.025699040235933633,0.025699040235933633,123.0,123.0,123.0,0.0,0.0,1,0,0,1,1,0,0,0,1.0,184.5,123.0,123.0,0,0,0,0,0,0,1,123,1,123,-1,410,1,0,0,0,0,0,0,0,0,0,No Label
192.168.43.139-192.168.43.173-8000-42430-6,192.168.43.173,42430,192.168.43.139,8000,6,07/06/2019 12:35:33 pm,22516,5,5,158.0,312.0,158.0,0.0,31.6,70.65974808899335,295.0,0.0,62.4,130.23555582098155,20874.045123467757,444.1286196482501,2501.777777777778,2468.848303246768,5815.0,18.0,16668.0,4167.0,2926.7441523531456,7342.0,739.0,13947.0,3486.75,2885.221120931057,6572.0,33.0,0,0,0,0,160,176,222.06430982412505,222.06430982412505,0.0,295.0,42.727272727272734,96.0188428477358,9219.618181818183,0,1,0,0,0,0,0,0,1.0,47.0,31.6,62.4,0,0,0,0,0,0,5,158,5,312,-1,235,1,0,0,0,0,0,0,0,0,0,No Label
192.168.43.139-74.125.130.156-46048-443-6,192.168.43.139,46048,74.125.130.156,443,6,07/06/2019 12:34:52 pm,43007985,1,1,123.0,123.0,123.0,123.0,123.0,0.0,123.0,123.0,123.0,0.0,5.7198680663602355,0.04650299240943281,4.3007985E7,0.0,4.3007985E7,4.3007985E7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,0.023251496204716404,0.023251496204716404,123.0,123.0,123.0,0.0,0.0,1,0,0,1,1,0,0,0,1.0,184.5,123.0,123.0,0,0,0,0,0,0,1,123,1,123,-1,309,1,0,0,0,0,0,0,0,0,0,No Label
192.168.43.139-192.168.43.173-8000-42432-6,192.168.43.173,42432,192.168.43.139,8000,6,07/06/2019 12:35:35 pm,26289,5,5,158.0,312.0,158.0,0.0,31.6,70.65974808899335,295.0,0.0,62.4,130.23555582098155,17878.200007607746,380.3872342044201,2921.0,3340.1970001782834,8678.0,11.0,17586.0,4396.5,3883.021976073103,8379.0,31.0,17133.0,4283.25,3721.2660368034244,8720.0,25.0,0,0,0,0,160,176,190.19361710221006,190.19361710221006,0.0,295.0,42.727272727272734,96.0188428477358,9219.618181818183,0,1,0,0,0,0,0,0,1.0,47.0,31.6,62.4,0,0,0,0,0,0,5,158,5,312,-1,235,1,0,0,0,0,0,0,0,0,0,No Label
192.168.43.139-192.168.43.173-8000-42434-6,192.168.43.173,42434,192.168.43.139,8000,6,07/06/2019 12:35:37 pm,379007,5,5,158.0,312.0,158.0,0.0,31.6,70.65974808899335,295.0,0.0,62.4,130.23555582098155,1240.0826369961505,26.384736957364904,42111.88888888889,101481.35842907854,307929.0,16.0,71051.0,17762.75,29390.576521225303,61415.0,40.0,369436.0,92359.0,146269.0291665783,307985.0,27.0,0,0,0,0,160,176,13.192368478682452,13.192368478682452,0.0,295.0,42.727272727272734,96.0188428477358,9219.618181818183,0,1,0,0,0,0,0,0,1.0,47.0,31.6,62.4,0,0,0,0,0,0,5,158,5,312,-1,235,1,0,0,0,0,0,0,0,0,0,No Label
192.168.43.139-192.168.43.173-8000-42436-6,192.168.43.173,42436,192.168.43.139,8000,6,07/06/2019 12:35:39 pm,339815,5,5,158.0,312.0,158.0,0.0,31.6,70.65974808899335,295.0,0.0,62.4,130.23555582098155,1383.1055132939982,29.427776878595708,37757.22222222222,100772.23892865756,306171.0,13.0,33619.0,8404.75,5955.506548564949,13446.0,39.0,319704.0,79926.0,150933.4480469234,306223.0,25.0,0,0,0,0,160,176,14.713888439297854,14.713888439297854,0.0,295.0,42.727272727272734,96.0188428477358,9219.618181818183,0,1,0,0,0,0,0,0,1.0,47.0,31.6,62.4,0,0,0,0,0,0,5,158,5,312,-1,235,1,0,0,0,0,0,0,0,0,0,No Label
192.168.43.139-192.168.43.173-8000-42440-6,192.168.43.173,42440,192.168.43.139,8000,6,07/06/2019 12:35:41 pm,322243,5,5,158.0,312.0,158.0,0.0,31.6,70.65974808899335,295.0,0.0,62.4,130.23555582098155,1458.5266398339143,31.03248169859392,35804.77777777778,101314.1235548847,305906.0,12.0,16312.0,4078.0,3790.5089368051886,8517.0,36.0,314510.0,78627.5,151567.34729375807,305954.0,25.0,0,0,0,0,160,176,15.51624084929696,15.51624084929696,0.0,295.0,42.727272727272734,96.0188428477358,9219.618181818183,0,1,0,0,0,0,0,0,1.0,47.0,31.6,62.4,0,0,0,0,0,0,5,158,5,312,-1,235,1,0,0,0,0,0,0,0,0,0,No Label
192.168.43.139-192.168.43.173-8000-42442-6,192.168.43.173,42442,192.168.43.139,8000,6,07/06/2019 12:35:43 pm,36905,5,5,158.0,312.0,158.0,0.0,31.6,70.65974808899335,295.0,0.0,62.4,130.23555582098155,12735.40170708576,270.96599376778215,4100.555555555556,5361.290705397141,13326.0,20.0,23552.0,5888.0,6536.969583326309,13069.0,55.0,26505.0,6626.25,6128.753292201169,13401.0,27.0,0,0,0,0,160,176,135.48299688389108,135.48299688389108,0.0,295.0,42.727272727272734,96.0188428477358,9219.618181818183,0,1,0,0,0,0,0,0,1.0,47.0,31.6,62.4,0,0,0,0,0,0,5,158,5,312,-1,235,1,0,0,0,0,0,0,0,0,0,No Label
192.168.43.139-192.168.43.173-8000-42444-6,192.168.43.173,42444,192.168.43.139,8000,6,07/06/2019 12:35:45 pm,25015,5,5,158.0,312.0,158.0,0.0,31.6,70.65974808899335,295.0,0.0,62.4,130.23555582098155,18788.726763941635,399.7601439136518,2779.4444444444443,3623.3397270719424,9215.0,16.0,19562.0,4890.5,5299.141974571607,9707.0,16.0,15784.0,3946.0,3390.8094412199966,7407.0,26.0,0,0,0,0,160,176,199.8800719568259,199.8800719568259,0.0,295.0,42.727272727272734,96.0188428477358,9219.618181818183,0,1,0,0,0,0,0,0,1.0,47.0,31.6,62.4,0,0,0,0,0,0,5,158,5,312,-1,235,1,0,0,0,0,0,0,0,0,0,No Label
192.168.43.139-54.158.74.157-57058-443-6,192.168.43.139,57058,54.158.74.157,443,6,07/06/2019 12:34:58 pm,47104008,1,1,123.0,123.0,123.0,123.0,123.0,0.0,123.0,123.0,123.0,0.0,5.222485526072431,0.042459231919288055,4.7104008E7,0.0,4.7104008E7,4.7104008E7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,0.021229615959644028,0.021229615959644028,123.0,123.0,123.0,0.0,0.0,1,0,0,1,1,0,0,0,1.0,184.5,123.0,123.0,0,0,0,0,0,0,1,123,1,123,-1,372,1,0,0,0,0,0,0,0,0,0,No Label
192.168.43.139-192.168.43.173-8000-42446-6,192.168.43.173,42446,192.168.43.139,8000,6,07/06/2019 12:35:47 pm,285962,5,5,158.0,312.0,158.0,0.0,31.6,70.65974808899335,295.0,0.0,62.4,130.23555582098155,1643.5750204572637,34.96968128632476,31773.555555555562,66844.82931033468,201747.0,15.0,84189.0,21047.25,28667.82123304804,61142.0,38.0,224164.0,56041.0,97563.04309180466,201800.0,26.0,0,0,0,0,160,176,17.48484064316238,17.48484064316238,0.0,295.0,42.727272727272734,96.0188428477358,9219.618181818183,0,1,0,0,0,0,0,0,1.0,47.0,31.6,62.4,0,0,0,0,0,0,5,158,5,312,-1,235,1,0,0,0,0,0,0,0,0,0,No Label
192.168.43.139-192.168.43.173-8000-42448-6,192.168.43.173,42448,192.168.43.139,8000,6,07/06/2019 12:35:49 pm,39869,5,5,158.0,312.0,158.0,0.0,31.6,70.65974808899335,295.0,0.0,62.4,130.23555582098155,11788.607690185356,250.8214402167097,4429.888888888889,3774.0544327170364,8834.0,23.0,32997.0,8249.25,578.7281313362952,8834.0,7485.0,22896.0,5724.0,6293.063218073267,14359.0,27.0,0,0,0,0,160,176,125.41072010835485,125.41072010835485,0.0,295.0,42.727272727272734,96.0188428477358,9219.618181818183,0,1,0,0,0,0,0,0,1.0,47.0,31.6,62.4,0,0,0,0,0,0,5,158,5,312,-1,235,1,0,0,0,0,0,0,0,0,0,No Label
192.168.43.139-104.244.42.200-52674-443-6,192.168.43.139,52674,104.244.42.200,443,6,07/06/2019 12:35:04 pm,45055993,1,1,123.0,123.0,123.0,123.0,123.0,0.0,123.0,123.0,123.0,0.0,5.459873007348878,0.044389211441860796,4.5055993E7,0.0,4.5055993E7,4.5055993E7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,0.022194605720930398,0.022194605720930398,123.0,123.0,123.0,0.0,0.0,1,0,0,1,1,0,0,0,1.0,184.5,123.0,123.0,0,0,0,0,0,0,1,123,1,123,-1,323,1,0,0,0,0,0,0,0,0,0,No Label
192.168.43.1-224.0.0.251-5353-5353-17,192.168.43.1,5353,224.0.0.251,5353,17,07/06/2019 12:33:25 pm,88045738,31,1,2585.0,41.0,248.0,41.0,83.38709677419354,53.88671909314628,41.0,41.0,41.0,0.0,29.825407335446492,0.3634474618180837,2840185.0967741935,5544605.284693999,2.4365943E7,4163.0,8.4354078E7,2811802.6,5637100.796775435,2.4365943E7,4163.0,0,0,0,0,0,0,0,0,0,248,8,0.3520897286362686,0.011357733181815115,41.0,248.0,80.81818181818178,53.176859714455766,2827.7784090909086,0,0,0,0,0,0,0,0,0.0,83.34375,83.38709677419355,41.0,0,0,0,0,0,0,31,2585,1,41,-1,-1,31,0,1.43330415E7,868282.5795698656,1.494701E7,1.3719073E7,1.484491375E7,8306452.578895412,2.4365943E7,7780971.0,No Label
